	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
ID:899	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XPathQueryControl.cs	441					AddErrorResult(xmlEx);		catch (XmlException xmlEx) {AddErrorResult(xmlEx);}
ID:900	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Util\MimeTypeDetection.cs	82				return Text;			catch (XmlException) {return Text;}
ID:901	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Workbench\FakeXmlViewContent.cs	84						stream.Position = 0;	"catch (XmlException) {stream.Position = 0;fileData = new byte[(int)stream.Length];int pos = 0;while (pos < fileData.Length) {int c = stream.Read(fileData, pos, fileData.Length - pos);if (c == 0) break;pos += c;}}"
ID:902	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\MachineSpecifications\MachineSpecifications\src\MSpecUnitTestMonitor.cs	85	"LoggingService.Warn(""Error reading Machine.Specifications test results."", ex)"			return;			"catch (XmlException ex) {LoggingService.Warn(""Error reading Machine.Specifications test results."", ex);return;}"
ID:903	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Project\PortableLibrary\Profile.cs	45				return null;			catch (XmlException) {return null;}
ID:904	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Project\AbstractProject.cs	103							catch (XmlException) {// ignore errors about inaccessible or malformed files}
ID:905	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Project\MSBuildFileProject.cs	35		"throw new ProjectLoadException(ex.Message, ex);"					"catch (XmlException ex) {throw new ProjectLoadException(ex.Message, ex);}"
ID:906	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Parser\AssemblyParserService.cs	164	"LoggingService.Warn(""Ignoring error while reading xml doc from "" + xmlDocFile, ex)"						"catch (XmlException ex) {LoggingService.Warn(""Ignoring error while reading xml doc from "" + xmlDocFile, ex);}"
ID:907	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Project\Solution.cs	276							catch (XmlException) {// ignore errors about inaccessible or malformed files}
ID:908	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\ICSharpCode.Build.Tasks\Project\FxCop.cs	64	"Log.LogError(Resources.CannotReadFxCopLogFile + "" "" + e.Message)"						"catch (XmlException e) {Log.LogError(Resources.CannotReadFxCopLogFile + "" "" + e.Message);}"
ID:909	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlTreeEditor.cs	54					view.ShowXmlIsNotWellFormedMessage(ex);		catch (XmlException ex) {view.ShowXmlIsNotWellFormedMessage(ex);}
ID:910	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	161					"AddTask(editor.FileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);"		"catch (XmlException ex) {AddTask(editor.FileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);}"
ID:911	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	353					"DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);"		"catch (XmlException ex) {DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);}"
ID:912	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	405					"DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);"		"catch (XmlException ex) {DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);}"
ID:913	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	536					"AddTask(StylesheetFileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);"		"catch(XmlException ex) {AddTask(StylesheetFileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);}"
ID:914	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlFoldParser.cs	50							catch (XmlException) {}
ID:915	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlFormattingStrategy.cs	57			validXml = false				catch (XmlException) {validXml = false;}
ID:916	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlFormattingStrategy.cs	95	LoggingService.Debug(ex.ToString())						catch (XmlException ex) {LoggingService.Debug(ex.ToString());}
ID:917	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlFormattingStrategy.cs	110	LoggingService.Debug(ex.ToString())						catch (XmlException ex) {LoggingService.Debug(ex.ToString());}
ID:918	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlParser.cs	672						namespacesInScope = xmlReader.GetNamespacesInScope(XmlNamespaceScope.All);	catch (XmlException) {namespacesInScope = xmlReader.GetNamespacesInScope(XmlNamespaceScope.All);}
ID:919	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Folding\XmlFoldingStrategy.cs	63				return Enumerable.Empty<NewFolding>();		firstErrorOffset = 0;	catch (XmlException) {firstErrorOffset = 0;return Enumerable.Empty<NewFolding>();}
ID:920	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Folding\XmlFoldingStrategy.cs	80					"if (ex.LineNumber >= 1 && ex.LineNumber <= document.LineCount)firstErrorOffset = document.GetOffset(ex.LineNumber, ex.LinePosition);elsefirstErrorOffset = 0;"	firstErrorOffset = 0;	"catch (XmlException ex) {// ignore errors at invalid positions (prevent ArgumentOutOfRangeException)if (ex.LineNumber >= 1 && ex.LineNumber <= document.LineCount)firstErrorOffset = document.GetOffset(ex.LineNumber, ex.LinePosition);elsefirstErrorOffset = 0;}"
ID:921	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Project\Src\WixPackageFilesEditor.cs	83			errors = true				catch (XmlException) {errors = true;}
ID:922	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Project\Src\Commands\ViewDialogXmlCommand.cs	65					"WixBindingService.ShowErrorInErrorList(fileName, ex);"		"catch (XmlException ex) {WixBindingService.ShowErrorInErrorList(fileName, ex);}"
ID:923	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Project\Src\Gui\SetupDialogListPad.cs	127			clearedErrorList = true		"setupDialogListView.AddError(wixFile.FileName, ex);"	WixBindingService.ClearErrorList();	"catch (XmlException ex) {// Clear the error list the first time only.if (!clearedErrorList) {clearedErrorList = true;WixBindingService.ClearErrorList();}setupDialogListView.AddError(wixFile.FileName, ex);WixBindingService.AddErrorToErrorList(wixFile.FileName, ex);}"
ID:924	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Project\Src\Gui\WixDialogDesigner.cs	105					AddToErrorList(ex);	"DialogId = ""InvalidXML"";"	"catch (XmlException ex) {// Let the Wix designer loader try to load the XML and generate// an error message.DialogId = ""InvalidXML"";AddToErrorList(ex);}"
ID:925	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Project\Src\Gui\WixDialogDesigner.cs	278							catch (XmlException) {// Ignore}
ID:926	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\WpfDesign\WpfDesign.XamlDom\Project\XamlParser.cs	96		throw;			"if (errorSink != null) {errorSink.ReportError(x.Message, x.LineNumber, x.LinePosition);} else {throw;}"		"catch (XmlException x) {if (errorSink != null) {errorSink.ReportError(x.Message, x.LineNumber, x.LinePosition);} else {throw;}}"
ID:927	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\AddXmlNodeDialog.cs	283					"errorProvider.SetError(customNameTextBox, ex.Message);"		"catch (XmlException ex) {errorProvider.SetError(customNameTextBox, ex.Message);}"
ID:928	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Highlighting\Xshd\HighlightingLoader.cs	43		"throw WrapException(ex, ex.LineNumber, ex.LinePosition);"					"catch (XmlException ex) {throw WrapException(ex, ex.LineNumber, ex.LinePosition);}"
ID:929	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector\Src\PropertyService.cs	59					"ErrorDialog.Show(""Error loading properties: "" + ex.Message + ""\nSettings have been restored to default values."");"		"catch (XmlException ex) {ErrorDialog.Show(""Error loading properties: "" + ex.Message + ""\nSettings have been restored to default values."");}"
ID:930	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\WpfDesign\WpfDesign.AddIn\Src\WpfDisplayBinding.cs	65				return true;			catch (XmlException) {return true;}
ID:931	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp.Refactoring\CodeIssues\Synced\CompilerWarnings\CS1573ParameterHasNoMatchingParamTagIssue.cs	131							catch (XmlException) {}
									
									
--------------------------------------------------------									
"Exception Type [System.IO.IOException]: NumCatchBlock: 43, NumLogged: 13, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 13."									
ID:932	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Services\PropertyService.cs	58					"SD.MessageService.ShowError(""Error loading properties: "" + ex.Message + ""\nSettings have been restored to default values."");"		"catch (IOException ex) {SD.MessageService.ShowError(""Error loading properties: "" + ex.Message + ""\nSettings have been restored to default values."");}"
ID:933	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Workbench\AvalonDockLayout.cs	345	LoggingService.Warn(ex)						catch (IOException ex) {// ignore IO errors (maybe switching layout in two SharpDevelop instances at once?)LoggingService.Warn(ex);}
ID:934	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\AvalonEdit.Sample\ImageElementGenerator.cs	95							catch (IOException) {// other IO error}
ID:935	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory\Documentation\XmlDocumentationProvider.cs	319				return allowReload ? ReloadAndGetDocumentation(key) : null;			catch (IOException) {// may happen if the documentation file was deleted/is inaccessible/changed (EndOfStreamException)return allowReload ? ReloadAndGetDocumentation(key) : null;}
ID:936	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory\Documentation\XmlDocumentationProvider.cs	342				return null;		this.index = new IndexEntry[0];	catch (IOException) {// Ignore errors on reload; IEntity.Documentation callers aren't prepared to handle exceptionsthis.index = new IndexEntry[0]; // clear index to avoid future load attemptsreturn null;}
ID:937	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Controller\DetectBinaryType.cs	32	"Debug.WriteLine("".NET detection failed: "" + ex.ToString())"			return false;			"catch (IOException ex) {Debug.WriteLine("".NET detection failed: "" + ex.ToString());return false;}"
ID:938	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Controller\DetectBinaryType.cs	98	"Debug.WriteLine(""64-bit detection failed: "" + ex.ToString())"			return false;			"catch (IOException ex) {Debug.WriteLine(""64-bit detection failed: "" + ex.ToString());return false;}"
ID:939	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Project\SolutionLoader.cs	197					exception = ex;		catch (IOException ex) {exception = ex;}
ID:940	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Project\Build\MSBuildEngine\BuildWorkerManager.cs	97					"loggerChain.HandleError(new BuildError(null, 0, 0, null, ""Error talking to build worker: "" + ex.Message));"	BuildDone(false);	"catch (IOException ex) {// ""Pipe is broken""loggerChain.HandleError(new BuildError(null, 0, 0, null, ""Error talking to build worker: "" + ex.Message));BuildDone(false);}"
ID:941	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Services\ProjectService\ParseableFileContentFinder.cs	54				return null;			catch (IOException) {return null;}
ID:942	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Core\Project\Src\Services\FileUtility\FileUtility.cs	596				"return ObservedSaveHandleException(e, saveFile, fileName, message, policy);"	"return ObservedSaveHandleException(e, saveFile, fileName, message, policy);"		"catch (IOException e) {return ObservedSaveHandleException(e, saveFile, fileName, message, policy);}"
ID:943	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Core\Project\Src\Services\FileUtility\FileUtility.cs	637				"return ObservedSaveHandleError(e, saveFileAs, fileName, message, policy);"	"return ObservedSaveHandleError(e, saveFileAs, fileName, message, policy);"		"catch (IOException e) {return ObservedSaveHandleError(e, saveFileAs, fileName, message, policy);}"
ID:944	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Core\Project\Src\Services\FileUtility\FileUtility.cs	681				"return ObservedLoadHandleException(e, loadFile, fileName, message, policy);"	"return ObservedLoadHandleException(e, loadFile, fileName, message, policy);"		"catch (IOException e) {return ObservedLoadHandleException(e, loadFile, fileName, message, policy);}"
ID:945	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\EmbeddedImageAddIn\ImageCache.cs	44							catch (IOException) {// other IO error}
ID:946	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\SearchAndReplace\Project\Engine\SearchManager.cs	88				return null;			catch (IOException) {return null;}
ID:947	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	189							catch (IOException) {// ignore IO errors}
ID:948	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	208							catch (IOException) {// ignore IO errors}
ID:949	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Project\PortableLibrary\Profile.cs	45				return null;			catch (IOException) {return null;}
ID:950	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Project\PortableLibrary\ProfileList.cs	63				return;			catch (IOException) {return;}
ID:951	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Project\AbstractProject.cs	103							catch (IOException) {}
ID:952	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Project\AbstractProject.cs	130							catch (IOException) {}
ID:953	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Project\AbstractProject.cs	188				return true;			"catch (IOException) {// directory not found, network path not available, etc.return true;}"
ID:954	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\Python\Python.Build.Tasks\Project\Src\PythonCompilerTask.cs	142	LogError(ex.Message)						catch (IOException ex) {LogError(ex.Message);}
ID:955	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Parser\AssemblyParserService.cs	164	"LoggingService.Warn(""Ignoring error while reading xml doc from "" + xmlDocFile, ex)"						"catch (IOException ex) {LoggingService.Warn(""Ignoring error while reading xml doc from "" + xmlDocFile, ex);}"
ID:956	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Parser\AssemblyParserService.cs	275	LoggingService.Warn(ex)			return null;			catch (IOException ex) {LoggingService.Warn(ex);return null;}
ID:957	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Parser\AssemblyParserService.cs	315	LoggingService.Warn(ex)						"catch (IOException ex) {LoggingService.Warn(ex);// Can happen if two SD instances are trying to access the file at the same time.// We'll just let one of them win, and instance that got the exception won't write to the cache at all.// Similarly, we also ignore the other kinds of IO exceptions.}"
ID:958	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Parser\ParserServiceEntry.cs	209				return default(ProjectEntry);			"catch (IOException) {// It is possible that the file gets deleted/becomes inaccessible while a background parse// operation is enqueued, so we have to handle IO exceptions.return default(ProjectEntry);}"
ID:959	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Project\Solution.cs	276							catch (IOException) {}
ID:960	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Project\Solution.cs	299							catch (IOException) {// ignore errors writing to extra properties}
ID:961	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Project\Solution.cs	310					"MessageService.ShowErrorFormatted(""${res:SharpDevelop.Solution.CannotSave.IOException}"", fileName, ex.Message);"		"catch (IOException ex) {MessageService.ShowErrorFormatted(""${res:SharpDevelop.Solution.CannotSave.IOException}"", fileName, ex.Message);}"
ID:962	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Parser\ProjectContentContainer.cs	178	LoggingService.Warn(ex)			return null;			catch (IOException ex) {LoggingService.Warn(ex);return null;}
ID:963	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Parser\ProjectContentContainer.cs	211	LoggingService.Warn(ex)						"catch (IOException ex) {LoggingService.Warn(ex);// Can happen if two SD instances are trying to access the file at the same time.// We'll just let one of them win, and the instance that got the exception won't write to the cache at all.// Similarly, we also ignore the other kinds of IO exceptions.}"
